,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
10113,South Australia,Australia,-34.9285,138.6007,3/1/20,3,0
10114,Tasmania,Australia,-41.4545,145.9707,3/1/20,0,0
10115,Victoria,Australia,-37.8136,144.9631,3/1/20,7,0
10116,Western Australia,Australia,-31.9505,115.8605,3/1/20,2,1
10117,,Austria,47.5162,14.5501,3/1/20,14,0
10118,,Azerbaijan,40.1431,47.5769,3/1/20,3,0
10119,,Bahamas,25.0343,-77.3963,3/1/20,0,0
10120,,Bahrain,26.0275,50.55,3/1/20,47,0
10121,,Bangladesh,23.685,90.3563,3/1/20,0,0
10122,,Barbados,13.1939,-59.5432,3/1/20,0,0
10123,,Belarus,53.7098,27.9534,3/1/20,1,0
10124,,Belgium,50.8333,4.0,3/1/20,2,0
10125,,Benin,9.3077,2.3158,3/1/20,0,0
10126,,Bhutan,27.5142,90.4336,3/1/20,0,0
10127,,Bolivia,-16.2902,-63.5887,3/1/20,0,0
10128,,Bosnia and Herzegovina,43.9159,17.6791,3/1/20,0,0
10129,,Brazil,-14.235,-51.9253,3/1/20,2,0
10130,,Brunei,4.5353,114.7277,3/1/20,0,0
10131,,Bulgaria,42.7339,25.4858,3/1/20,0,0
10132,,Burkina Faso,12.2383,-1.5616,3/1/20,0,0
10133,,Cabo Verde,16.5388,-23.0418,3/1/20,0,0
10134,,Cambodia,11.55,104.9167,3/1/20,1,0
10135,,Cameroon,3.8480000000000003,11.5021,3/1/20,0,0
10136,Alberta,Canada,53.9333,-116.5765,3/1/20,0,0
10137,British Columbia,Canada,49.2827,-123.1207,3/1/20,8,0
10138,Grand Princess,Canada,37.6489,-122.6655,3/1/20,0,0
10139,Manitoba,Canada,53.7609,-98.8139,3/1/20,0,0
10140,New Brunswick,Canada,46.5653,-66.4619,3/1/20,0,0
10141,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/1/20,0,0
10142,Nova Scotia,Canada,44.681999999999995,-63.7443,3/1/20,0,0
10143,Ontario,Canada,51.2538,-85.3232,3/1/20,15,0
10144,Prince Edward Island,Canada,46.5107,-63.4168,3/1/20,0,0
10145,Quebec,Canada,52.9399,-73.5491,3/1/20,1,0
10146,Saskatchewan,Canada,52.9399,-106.4509,3/1/20,0,0
10147,,Central African Republic,6.6111,20.9394,3/1/20,0,0
10148,,Chad,15.4542,18.7322,3/1/20,0,0
10149,,Chile,-35.6751,-71.543,3/1/20,0,0
10150,Anhui,China,31.8257,117.2264,3/1/20,990,6
10151,Beijing,China,40.1824,116.4142,3/1/20,413,8
10152,Chongqing,China,30.0572,107.874,3/1/20,576,6
10153,Fujian,China,26.0789,117.9874,3/1/20,296,1
10154,Gansu,China,37.8099,101.0583,3/1/20,91,2
10155,Guangdong,China,23.3417,113.4244,3/1/20,1349,7
10156,Guangxi,China,23.8298,108.7881,3/1/20,252,2
10157,Guizhou,China,26.8154,106.8748,3/1/20,146,2
10158,Hainan,China,19.1959,109.7453,3/1/20,168,5
10159,Hebei,China,39.549,116.1306,3/1/20,318,6
10160,Heilongjiang,China,47.861999999999995,127.7615,3/1/20,480,13
10161,Henan,China,33.882,113.61399999999999,3/1/20,1272,22
10162,Hong Kong,China,22.3,114.2,3/1/20,96,2
10163,Hubei,China,30.9756,112.2707,3/1/20,66907,2761
10164,Hunan,China,27.6104,111.7088,3/1/20,1018,4
10165,Inner Mongolia,China,44.0935,113.9448,3/1/20,75,0
10166,Jiangsu,China,32.9711,119.455,3/1/20,631,0
10167,Jiangxi,China,27.614,115.7221,3/1/20,935,1
10168,Jilin,China,43.6661,126.1923,3/1/20,93,1
10169,Liaoning,China,41.2956,122.6085,3/1/20,122,1
10170,Macau,China,22.1667,113.55,3/1/20,10,0
10171,Ningxia,China,37.2692,106.1655,3/1/20,73,0
10172,Qinghai,China,35.7452,95.9956,3/1/20,18,0
10173,Shaanxi,China,35.1917,108.8701,3/1/20,245,1
10174,Shandong,China,36.3427,118.1498,3/1/20,758,6
10175,Shanghai,China,31.201999999999998,121.4491,3/1/20,337,3
10176,Shanxi,China,37.5777,112.2922,3/1/20,133,0
10177,Sichuan,China,30.6171,102.7103,3/1/20,538,3
10178,Tianjin,China,39.3054,117.323,3/1/20,136,3
10179,Tibet,China,31.6927,88.0924,3/1/20,1,0
10180,Xinjiang,China,41.1129,85.2401,3/1/20,76,3
10181,Yunnan,China,24.974,101.48700000000001,3/1/20,174,2
10182,Zhejiang,China,29.1832,120.0934,3/1/20,1205,1
10183,,Colombia,4.5709,-74.2973,3/1/20,0,0
10184,,Congo (Brazzaville),-4.0383,21.7587,3/1/20,0,0
10185,,Congo (Kinshasa),-4.0383,21.7587,3/1/20,0,0
10186,,Costa Rica,9.7489,-83.7534,3/1/20,0,0
10187,,Cote d'Ivoire,7.54,-5.5471,3/1/20,0,0
10188,,Croatia,45.1,15.2,3/1/20,7,0
10189,,Diamond Princess,0.0,0.0,3/1/20,705,6
10190,,Cuba,22.0,-80.0,3/1/20,0,0
10191,,Cyprus,35.1264,33.4299,3/1/20,0,0
10192,,Czechia,49.8175,15.472999999999999,3/1/20,3,0
10193,Faroe Islands,Denmark,61.8926,-6.9118,3/1/20,0,0
10194,Greenland,Denmark,71.7069,-42.6043,3/1/20,0,0
10195,,Denmark,56.2639,9.5018,3/1/20,4,0
10196,,Djibouti,11.8251,42.5903,3/1/20,0,0
10197,,Dominican Republic,18.7357,-70.1627,3/1/20,1,0
10198,,Ecuador,-1.8312,-78.1834,3/1/20,6,0
10199,,Egypt,26.0,30.0,3/1/20,2,0
10200,,El Salvador,13.7942,-88.8965,3/1/20,0,0
10201,,Equatorial Guinea,1.5,10.0,3/1/20,0,0
10202,,Eritrea,15.1794,39.7823,3/1/20,0,0
10203,,Estonia,58.5953,25.0136,3/1/20,1,0
10204,,Eswatini,-26.5225,31.4659,3/1/20,0,0
10205,,Ethiopia,9.145,40.4897,3/1/20,0,0
10206,,Fiji,-17.7134,178.065,3/1/20,0,0
10207,,Finland,64.0,26.0,3/1/20,6,0
10208,French Guiana,France,3.9339,-53.1258,3/1/20,0,0
10209,French Polynesia,France,-17.6797,149.4068,3/1/20,0,0
10210,Guadeloupe,France,16.25,-61.5833,3/1/20,0,0
10211,Mayotte,France,-12.8275,45.1662,3/1/20,0,0
10212,New Caledonia,France,-20.9043,165.618,3/1/20,0,0
10213,Reunion,France,-21.1351,55.2471,3/1/20,0,0
10214,Saint Barthelemy,France,17.9,-62.8333,3/1/20,0,0
10215,St Martin,France,18.0708,-63.0501,3/1/20,0,0
10216,Martinique,France,14.6415,-61.0242,3/1/20,0,0
10217,,France,46.2276,2.2137,3/1/20,130,2
10218,,Gabon,-0.8037,11.6094,3/1/20,0,0
10219,,Gambia,13.4432,-15.3101,3/1/20,0,0
10220,,Georgia,42.3154,43.3569,3/1/20,3,0
10221,,Germany,51.0,9.0,3/1/20,130,0
10222,,Ghana,7.9465,-1.0232,3/1/20,0,0
10223,,Greece,39.0742,21.8243,3/1/20,7,0
10224,,Guatemala,15.7835,-90.2308,3/1/20,0,0
10225,,Guinea,9.9456,-9.6966,3/1/20,0,0
10226,,Guyana,5.0,-58.75,3/1/20,0,0
10227,,Haiti,18.9712,-72.2852,3/1/20,0,0
10228,,Holy See,41.9029,12.4534,3/1/20,0,0
10229,,Honduras,15.2,-86.2419,3/1/20,0,0
10230,,Hungary,47.1625,19.5033,3/1/20,0,0
10231,,Iceland,64.9631,-19.0208,3/1/20,3,0
10232,,India,21.0,78.0,3/1/20,3,0
10233,,Indonesia,-0.7893,113.9213,3/1/20,0,0
10234,,Iran,32.0,53.0,3/1/20,978,54
10235,,Iraq,33.0,44.0,3/1/20,19,0
10236,,Ireland,53.1424,-7.6921,3/1/20,1,0
10237,,Israel,31.0,35.0,3/1/20,10,0
10238,,Italy,43.0,12.0,3/1/20,1694,34
10239,,Jamaica,18.1096,-77.2975,3/1/20,0,0
10240,,Japan,36.0,138.0,3/1/20,256,6
10241,,Jordan,31.24,36.51,3/1/20,0,0
10242,,Kazakhstan,48.0196,66.9237,3/1/20,0,0
10243,,Kenya,-0.0236,37.9062,3/1/20,0,0
10244,,"Korea, South",36.0,128.0,3/1/20,3736,17
10245,,Kuwait,29.5,47.75,3/1/20,45,0
10246,,Kyrgyzstan,41.2044,74.7661,3/1/20,0,0
10247,,Latvia,56.8796,24.6032,3/1/20,0,0
10248,,Lebanon,33.8547,35.8623,3/1/20,10,0
10249,,Liberia,6.4281,-9.4295,3/1/20,0,0
10250,,Liechtenstein,47.14,9.55,3/1/20,0,0
10251,,Lithuania,55.1694,23.8813,3/1/20,1,0
10252,,Luxembourg,49.8153,6.1296,3/1/20,1,0
10253,,Madagascar,-18.7669,46.8691,3/1/20,0,0
10254,,Malaysia,2.5,112.5,3/1/20,29,0
10255,,Maldives,3.2028,73.2207,3/1/20,0,0
10256,,Malta,35.9375,14.3754,3/1/20,0,0
10257,,Mauritania,21.0079,10.9408,3/1/20,0,0
10258,,Mauritius,-20.2,57.5,3/1/20,0,0
10259,,Mexico,23.6345,-102.5528,3/1/20,5,0
10260,,Moldova,47.4116,28.3699,3/1/20,0,0
10261,,Monaco,43.7333,7.4167,3/1/20,1,0
10262,,Mongolia,46.8625,103.8467,3/1/20,0,0
10263,,Montenegro,42.5,19.3,3/1/20,0,0
10264,,Morocco,31.7917,-7.0926,3/1/20,0,0
10265,,Namibia,-22.9576,18.4904,3/1/20,0,0
10266,,Nepal,28.1667,84.25,3/1/20,1,0
10267,Aruba,Netherlands,12.5186,-70.0358,3/1/20,0,0
10268,Curacao,Netherlands,12.1696,-68.99,3/1/20,0,0
10269,Sint Maarten,Netherlands,18.0425,-63.0548,3/1/20,0,0
10270,,Netherlands,52.1326,5.2913,3/1/20,10,0
10271,,New Zealand,-40.9006,174.886,3/1/20,1,0
10272,,Nicaragua,12.8654,-85.2072,3/1/20,0,0
10273,,Niger,17.6078,8.0817,3/1/20,0,0
10274,,Nigeria,9.082,8.6753,3/1/20,1,0
10275,,North Macedonia,41.6086,21.7453,3/1/20,1,0
10276,,Norway,60.472,8.4689,3/1/20,19,0
10277,,Oman,21.0,57.0,3/1/20,6,0
10278,,Pakistan,30.3753,69.3451,3/1/20,4,0
10279,,Panama,8.538,-80.7821,3/1/20,0,0
10280,,Papua New Guinea,-6.315,143.9555,3/1/20,0,0
10281,,Paraguay,-23.4425,-58.4438,3/1/20,0,0
10282,,Peru,-9.19,-75.0152,3/1/20,0,0
10283,,Philippines,13.0,122.0,3/1/20,3,1
10284,,Poland,51.9194,19.1451,3/1/20,0,0
10285,,Portugal,39.3999,-8.2245,3/1/20,0,0
10286,,Qatar,25.3548,51.1839,3/1/20,3,0
10287,,Romania,45.9432,24.9668,3/1/20,3,0
10288,,Russia,60.0,90.0,3/1/20,2,0
10289,,Rwanda,-1.9403,29.8739,3/1/20,0,0
10290,,Saint Lucia,13.9094,-60.9789,3/1/20,0,0
10291,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/1/20,0,0
10292,,San Marino,43.9424,12.4578,3/1/20,1,0
10293,,Saudi Arabia,24.0,45.0,3/1/20,0,0
10294,,Senegal,14.4974,-14.4524,3/1/20,0,0
10295,,Serbia,44.0165,21.0059,3/1/20,0,0
10296,,Seychelles,-4.6796,55.492,3/1/20,0,0
10297,,Singapore,1.2833,103.8333,3/1/20,106,0
10298,,Slovakia,48.669,19.699,3/1/20,0,0
10299,,Slovenia,46.1512,14.9955,3/1/20,0,0
10300,,Somalia,5.1521,46.1996,3/1/20,0,0
10301,,South Africa,-30.5595,22.9375,3/1/20,0,0
10302,,Spain,40.0,-4.0,3/1/20,84,0
10303,,Sri Lanka,7.0,81.0,3/1/20,1,0
10304,,Sudan,12.8628,30.2176,3/1/20,0,0
10305,,Suriname,3.9193,-56.0278,3/1/20,0,0
10306,,Sweden,63.0,16.0,3/1/20,14,0
10307,,Switzerland,46.8182,8.2275,3/1/20,27,0
10308,,Taiwan*,23.7,121.0,3/1/20,40,1
10309,,Tanzania,-6.369,34.8888,3/1/20,0,0
10310,,Thailand,15.0,101.0,3/1/20,42,1
10311,,Togo,8.6195,0.8248,3/1/20,0,0
10312,,Trinidad and Tobago,10.6918,-61.2225,3/1/20,0,0
10313,,Tunisia,34.0,9.0,3/1/20,0,0
10314,,Turkey,38.9637,35.2433,3/1/20,0,0
10315,,Uganda,1.0,32.0,3/1/20,0,0
10316,,Ukraine,48.3794,31.1656,3/1/20,0,0
10317,,United Arab Emirates,24.0,54.0,3/1/20,21,0
10318,Bermuda,United Kingdom,32.3078,-64.7505,3/1/20,0,0
10319,Cayman Islands,United Kingdom,19.3133,-81.2546,3/1/20,0,0
10320,Channel Islands,United Kingdom,49.3723,-2.3644,3/1/20,0,0
10321,Gibraltar,United Kingdom,36.1408,-5.3536,3/1/20,0,0
10322,Isle of Man,United Kingdom,54.2361,-4.5481,3/1/20,0,0
10323,Montserrat,United Kingdom,16.7425,-62.1874,3/1/20,0,0
10324,,United Kingdom,55.3781,-3.4360000000000004,3/1/20,36,0
10325,,Uruguay,-32.5228,-55.7658,3/1/20,0,0
10326,,US,37.0902,-95.7129,3/1/20,74,1
10327,,Uzbekistan,41.3775,64.5853,3/1/20,0,0
10328,,Venezuela,6.4238,-66.5897,3/1/20,0,0
10329,,Vietnam,16.0,108.0,3/1/20,16,0
10330,,Zambia,-15.4167,28.2833,3/1/20,0,0
10331,,Zimbabwe,-20.0,30.0,3/1/20,0,0
10332,Diamond Princess,Canada,0.0,0.0,3/1/20,0,0
10333,,Dominica,15.415,-61.371,3/1/20,0,0
10334,,Grenada,12.1165,-61.678999999999995,3/1/20,0,0
10335,,Mozambique,-18.665695,35.529562,3/1/20,0,0
10336,,Syria,34.802075,38.99681500000001,3/1/20,0,0
10337,,Timor-Leste,-8.874217,125.727539,3/1/20,0,0
10338,,Belize,13.1939,-59.5432,3/1/20,0,0
10339,Recovered,Canada,0.0,0.0,3/1/20,0,0
10340,,Laos,19.856270000000002,102.495496,3/1/20,0,0
10341,,Libya,26.3351,17.228331,3/1/20,0,0
10342,,West Bank and Gaza,31.9522,35.2332,3/1/20,0,0
10343,,Guinea-Bissau,11.8037,-15.1804,3/1/20,0,0
10344,,Mali,17.570692,-3.996166000000001,3/1/20,0,0
10345,,Saint Kitts and Nevis,17.357822,-62.782998,3/1/20,0,0
10346,Northwest Territories,Canada,64.8255,-124.8457,3/1/20,0,0
10347,Yukon,Canada,64.2823,-135.0,3/1/20,0,0
10348,,Kosovo,42.602636,20.902977,3/1/20,0,0
10349,,Burma,21.9162,95.956,3/1/20,0,0
10350,Anguilla,United Kingdom,18.2206,-63.0686,3/1/20,0,0
10351,British Virgin Islands,United Kingdom,18.4207,-64.64,3/1/20,0,0
10352,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/1/20,0,0
10353,,MS Zaandam,0.0,0.0,3/1/20,0,0
10354,,Botswana,-22.3285,24.6849,3/1/20,0,0
10355,,Burundi,-3.3731,29.9189,3/1/20,0,0
10356,,Sierra Leone,8.460555000000001,-11.779889,3/1/20,0,0
10357,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/1/20,0,0
10358,,Malawi,-13.254307999999998,34.301525,3/1/20,0,0
10359,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,3/1/20,0,0
10360,,Afghanistan,33.0,65.0,3/2/20,1,0
10361,,Albania,41.1533,20.1683,3/2/20,0,0
10362,,Algeria,28.0339,1.6596,3/2/20,3,0
10363,,Andorra,42.5063,1.5218,3/2/20,1,0
10364,,Angola,-11.2027,17.8739,3/2/20,0,0
10365,,Antigua and Barbuda,17.0608,-61.7964,3/2/20,0,0
10366,,Argentina,-38.4161,-63.6167,3/2/20,0,0
10367,,Armenia,40.0691,45.0382,3/2/20,1,0
10368,Australian Capital Territory,Australia,-35.4735,149.0124,3/2/20,0,0
10369,New South Wales,Australia,-33.8688,151.2093,3/2/20,6,0
10370,Northern Territory,Australia,-12.4634,130.8456,3/2/20,0,0
10371,Queensland,Australia,-28.0167,153.4,3/2/20,9,0
10372,South Australia,Australia,-34.9285,138.6007,3/2/20,3,0
10373,Tasmania,Australia,-41.4545,145.9707,3/2/20,1,0
10374,Victoria,Australia,-37.8136,144.9631,3/2/20,9,0
10375,Western Australia,Australia,-31.9505,115.8605,3/2/20,2,1
10376,,Austria,47.5162,14.5501,3/2/20,18,0
10377,,Azerbaijan,40.1431,47.5769,3/2/20,3,0
10378,,Bahamas,25.0343,-77.3963,3/2/20,0,0
10379,,Bahrain,26.0275,50.55,3/2/20,49,0
10380,,Bangladesh,23.685,90.3563,3/2/20,0,0
10381,,Barbados,13.1939,-59.5432,3/2/20,0,0
10382,,Belarus,53.7098,27.9534,3/2/20,1,0
10383,,Belgium,50.8333,4.0,3/2/20,8,0
10384,,Benin,9.3077,2.3158,3/2/20,0,0
10385,,Bhutan,27.5142,90.4336,3/2/20,0,0
10386,,Bolivia,-16.2902,-63.5887,3/2/20,0,0
10387,,Bosnia and Herzegovina,43.9159,17.6791,3/2/20,0,0
10388,,Brazil,-14.235,-51.9253,3/2/20,2,0
10389,,Brunei,4.5353,114.7277,3/2/20,0,0
10390,,Bulgaria,42.7339,25.4858,3/2/20,0,0
10391,,Burkina Faso,12.2383,-1.5616,3/2/20,0,0
10392,,Cabo Verde,16.5388,-23.0418,3/2/20,0,0
10393,,Cambodia,11.55,104.9167,3/2/20,1,0
10394,,Cameroon,3.8480000000000003,11.5021,3/2/20,0,0
10395,Alberta,Canada,53.9333,-116.5765,3/2/20,0,0
10396,British Columbia,Canada,49.2827,-123.1207,3/2/20,8,0
10397,Grand Princess,Canada,37.6489,-122.6655,3/2/20,0,0
10398,Manitoba,Canada,53.7609,-98.8139,3/2/20,0,0
10399,New Brunswick,Canada,46.5653,-66.4619,3/2/20,0,0
10400,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/2/20,0,0
10401,Nova Scotia,Canada,44.681999999999995,-63.7443,3/2/20,0,0
10402,Ontario,Canada,51.2538,-85.3232,3/2/20,18,0
10403,Prince Edward Island,Canada,46.5107,-63.4168,3/2/20,0,0
10404,Quebec,Canada,52.9399,-73.5491,3/2/20,1,0
10405,Saskatchewan,Canada,52.9399,-106.4509,3/2/20,0,0
10406,,Central African Republic,6.6111,20.9394,3/2/20,0,0
10407,,Chad,15.4542,18.7322,3/2/20,0,0
10408,,Chile,-35.6751,-71.543,3/2/20,0,0
10409,Anhui,China,31.8257,117.2264,3/2/20,990,6
10410,Beijing,China,40.1824,116.4142,3/2/20,414,8
10411,Chongqing,China,30.0572,107.874,3/2/20,576,6
10412,Fujian,China,26.0789,117.9874,3/2/20,296,1
10413,Gansu,China,37.8099,101.0583,3/2/20,91,2
10414,Guangdong,China,23.3417,113.4244,3/2/20,1350,7
10415,Guangxi,China,23.8298,108.7881,3/2/20,252,2
10416,Guizhou,China,26.8154,106.8748,3/2/20,146,2
10417,Hainan,China,19.1959,109.7453,3/2/20,168,5
10418,Hebei,China,39.549,116.1306,3/2/20,318,6
10419,Heilongjiang,China,47.861999999999995,127.7615,3/2/20,480,13
10420,Henan,China,33.882,113.61399999999999,3/2/20,1272,22
10421,Hong Kong,China,22.3,114.2,3/2/20,100,2
10422,Hubei,China,30.9756,112.2707,3/2/20,67103,2803
10423,Hunan,China,27.6104,111.7088,3/2/20,1018,4
10424,Inner Mongolia,China,44.0935,113.9448,3/2/20,75,0
10425,Jiangsu,China,32.9711,119.455,3/2/20,631,0
10426,Jiangxi,China,27.614,115.7221,3/2/20,935,1
10427,Jilin,China,43.6661,126.1923,3/2/20,93,1
10428,Liaoning,China,41.2956,122.6085,3/2/20,122,1
10429,Macau,China,22.1667,113.55,3/2/20,10,0
10430,Ningxia,China,37.2692,106.1655,3/2/20,74,0
10431,Qinghai,China,35.7452,95.9956,3/2/20,18,0
10432,Shaanxi,China,35.1917,108.8701,3/2/20,245,1
10433,Shandong,China,36.3427,118.1498,3/2/20,758,6
10434,Shanghai,China,31.201999999999998,121.4491,3/2/20,337,3
10435,Shanxi,China,37.5777,112.2922,3/2/20,133,0
10436,Sichuan,China,30.6171,102.7103,3/2/20,538,3
10437,Tianjin,China,39.3054,117.323,3/2/20,136,3
10438,Tibet,China,31.6927,88.0924,3/2/20,1,0
10439,Xinjiang,China,41.1129,85.2401,3/2/20,76,3
10440,Yunnan,China,24.974,101.48700000000001,3/2/20,174,2
10441,Zhejiang,China,29.1832,120.0934,3/2/20,1206,1
10442,,Colombia,4.5709,-74.2973,3/2/20,0,0
10443,,Congo (Brazzaville),-4.0383,21.7587,3/2/20,0,0
10444,,Congo (Kinshasa),-4.0383,21.7587,3/2/20,0,0
10445,,Costa Rica,9.7489,-83.7534,3/2/20,0,0
10446,,Cote d'Ivoire,7.54,-5.5471,3/2/20,0,0
10447,,Croatia,45.1,15.2,3/2/20,7,0
10448,,Diamond Princess,0.0,0.0,3/2/20,705,6
10449,,Cuba,22.0,-80.0,3/2/20,0,0
10450,,Cyprus,35.1264,33.4299,3/2/20,0,0
10451,,Czechia,49.8175,15.472999999999999,3/2/20,3,0
10452,Faroe Islands,Denmark,61.8926,-6.9118,3/2/20,0,0
10453,Greenland,Denmark,71.7069,-42.6043,3/2/20,0,0
10454,,Denmark,56.2639,9.5018,3/2/20,4,0
10455,,Djibouti,11.8251,42.5903,3/2/20,0,0
10456,,Dominican Republic,18.7357,-70.1627,3/2/20,1,0
10457,,Ecuador,-1.8312,-78.1834,3/2/20,6,0
10458,,Egypt,26.0,30.0,3/2/20,2,0
10459,,El Salvador,13.7942,-88.8965,3/2/20,0,0
10460,,Equatorial Guinea,1.5,10.0,3/2/20,0,0
10461,,Eritrea,15.1794,39.7823,3/2/20,0,0
10462,,Estonia,58.5953,25.0136,3/2/20,1,0
10463,,Eswatini,-26.5225,31.4659,3/2/20,0,0
10464,,Ethiopia,9.145,40.4897,3/2/20,0,0
10465,,Fiji,-17.7134,178.065,3/2/20,0,0
10466,,Finland,64.0,26.0,3/2/20,6,0
10467,French Guiana,France,3.9339,-53.1258,3/2/20,0,0
10468,French Polynesia,France,-17.6797,149.4068,3/2/20,0,0
10469,Guadeloupe,France,16.25,-61.5833,3/2/20,0,0
10470,Mayotte,France,-12.8275,45.1662,3/2/20,0,0
10471,New Caledonia,France,-20.9043,165.618,3/2/20,0,0
10472,Reunion,France,-21.1351,55.2471,3/2/20,0,0
10473,Saint Barthelemy,France,17.9,-62.8333,3/2/20,0,0
10474,St Martin,France,18.0708,-63.0501,3/2/20,0,0
10475,Martinique,France,14.6415,-61.0242,3/2/20,0,0
10476,,France,46.2276,2.2137,3/2/20,191,3
10477,,Gabon,-0.8037,11.6094,3/2/20,0,0
10478,,Gambia,13.4432,-15.3101,3/2/20,0,0
10479,,Georgia,42.3154,43.3569,3/2/20,3,0
10480,,Germany,51.0,9.0,3/2/20,159,0
10481,,Ghana,7.9465,-1.0232,3/2/20,0,0
10482,,Greece,39.0742,21.8243,3/2/20,7,0
10483,,Guatemala,15.7835,-90.2308,3/2/20,0,0
10484,,Guinea,9.9456,-9.6966,3/2/20,0,0
10485,,Guyana,5.0,-58.75,3/2/20,0,0
10486,,Haiti,18.9712,-72.2852,3/2/20,0,0
10487,,Holy See,41.9029,12.4534,3/2/20,0,0
10488,,Honduras,15.2,-86.2419,3/2/20,0,0
10489,,Hungary,47.1625,19.5033,3/2/20,0,0
10490,,Iceland,64.9631,-19.0208,3/2/20,6,0
10491,,India,21.0,78.0,3/2/20,5,0
10492,,Indonesia,-0.7893,113.9213,3/2/20,2,0
10493,,Iran,32.0,53.0,3/2/20,1501,66
10494,,Iraq,33.0,44.0,3/2/20,26,0
10495,,Ireland,53.1424,-7.6921,3/2/20,1,0
10496,,Israel,31.0,35.0,3/2/20,10,0
10497,,Italy,43.0,12.0,3/2/20,2036,52
10498,,Jamaica,18.1096,-77.2975,3/2/20,0,0
10499,,Japan,36.0,138.0,3/2/20,274,6
10500,,Jordan,31.24,36.51,3/2/20,0,0
10501,,Kazakhstan,48.0196,66.9237,3/2/20,0,0
10502,,Kenya,-0.0236,37.9062,3/2/20,0,0
10503,,"Korea, South",36.0,128.0,3/2/20,4335,28
10504,,Kuwait,29.5,47.75,3/2/20,56,0
10505,,Kyrgyzstan,41.2044,74.7661,3/2/20,0,0
10506,,Latvia,56.8796,24.6032,3/2/20,1,0
10507,,Lebanon,33.8547,35.8623,3/2/20,13,0
10508,,Liberia,6.4281,-9.4295,3/2/20,0,0
10509,,Liechtenstein,47.14,9.55,3/2/20,0,0
10510,,Lithuania,55.1694,23.8813,3/2/20,1,0
10511,,Luxembourg,49.8153,6.1296,3/2/20,1,0
10512,,Madagascar,-18.7669,46.8691,3/2/20,0,0
10513,,Malaysia,2.5,112.5,3/2/20,29,0
10514,,Maldives,3.2028,73.2207,3/2/20,0,0
10515,,Malta,35.9375,14.3754,3/2/20,0,0
10516,,Mauritania,21.0079,10.9408,3/2/20,0,0
10517,,Mauritius,-20.2,57.5,3/2/20,0,0
10518,,Mexico,23.6345,-102.5528,3/2/20,5,0
10519,,Moldova,47.4116,28.3699,3/2/20,0,0
10520,,Monaco,43.7333,7.4167,3/2/20,1,0
10521,,Mongolia,46.8625,103.8467,3/2/20,0,0
10522,,Montenegro,42.5,19.3,3/2/20,0,0
10523,,Morocco,31.7917,-7.0926,3/2/20,1,0
10524,,Namibia,-22.9576,18.4904,3/2/20,0,0
10525,,Nepal,28.1667,84.25,3/2/20,1,0
10526,Aruba,Netherlands,12.5186,-70.0358,3/2/20,0,0
10527,Curacao,Netherlands,12.1696,-68.99,3/2/20,0,0
10528,Sint Maarten,Netherlands,18.0425,-63.0548,3/2/20,0,0
10529,,Netherlands,52.1326,5.2913,3/2/20,18,0
10530,,New Zealand,-40.9006,174.886,3/2/20,1,0
10531,,Nicaragua,12.8654,-85.2072,3/2/20,0,0
10532,,Niger,17.6078,8.0817,3/2/20,0,0
10533,,Nigeria,9.082,8.6753,3/2/20,1,0
10534,,North Macedonia,41.6086,21.7453,3/2/20,1,0
10535,,Norway,60.472,8.4689,3/2/20,25,0
10536,,Oman,21.0,57.0,3/2/20,6,0
10537,,Pakistan,30.3753,69.3451,3/2/20,4,0
10538,,Panama,8.538,-80.7821,3/2/20,0,0
10539,,Papua New Guinea,-6.315,143.9555,3/2/20,0,0
10540,,Paraguay,-23.4425,-58.4438,3/2/20,0,0
10541,,Peru,-9.19,-75.0152,3/2/20,0,0
10542,,Philippines,13.0,122.0,3/2/20,3,1
10543,,Poland,51.9194,19.1451,3/2/20,0,0
10544,,Portugal,39.3999,-8.2245,3/2/20,2,0
10545,,Qatar,25.3548,51.1839,3/2/20,3,0
10546,,Romania,45.9432,24.9668,3/2/20,3,0
10547,,Russia,60.0,90.0,3/2/20,3,0
10548,,Rwanda,-1.9403,29.8739,3/2/20,0,0
10549,,Saint Lucia,13.9094,-60.9789,3/2/20,0,0
10550,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/2/20,0,0
10551,,San Marino,43.9424,12.4578,3/2/20,8,0
10552,,Saudi Arabia,24.0,45.0,3/2/20,1,0
10553,,Senegal,14.4974,-14.4524,3/2/20,1,0
10554,,Serbia,44.0165,21.0059,3/2/20,0,0
10555,,Seychelles,-4.6796,55.492,3/2/20,0,0
10556,,Singapore,1.2833,103.8333,3/2/20,108,0
10557,,Slovakia,48.669,19.699,3/2/20,0,0
10558,,Slovenia,46.1512,14.9955,3/2/20,0,0
10559,,Somalia,5.1521,46.1996,3/2/20,0,0
10560,,South Africa,-30.5595,22.9375,3/2/20,0,0
10561,,Spain,40.0,-4.0,3/2/20,120,0
10562,,Sri Lanka,7.0,81.0,3/2/20,1,0
10563,,Sudan,12.8628,30.2176,3/2/20,0,0
