Town,Date,Cases,CaseRate,Deaths,PeopleTested,RateTested100k,Lat,Lon,ConfirmedCases_shifted_14_days,Cases added during 14 days,Deaths added during 14 days
Old Lyme,5/16/2020,16,217,1,214,0,41.3123196,-72.3057421,14,2,0
Old Lyme,5/17/2020,16,217,1,221,0,41.3123196,-72.3057421,14,2,0
Old Lyme,5/18/2020,16,217,1,231,0,41.3123196,-72.3057421,15,1,0
Old Lyme,5/19/2020,16,217,1,239,0,41.3123196,-72.3057421,15,1,0
Old Lyme,5/20/2020,16,217,1,238,3231,41.3123196,-72.3057421,15,1,0
Old Lyme,5/21/2020,17,231,1,252,3421,41.3123196,-72.3057421,15,2,0
Old Lyme,5/22/2020,18,244,1,260,3530,41.3123196,-72.3057421,15,3,0
Old Lyme,5/23/2020,18,244,1,266,3611,41.3123196,-72.3057421,16,2,0
Old Lyme,5/24/2020,18,244,2,289,3923,41.3123196,-72.3057421,16,2,1
Old Lyme,5/25/2020,18,244,1,289,3923,41.3123196,-72.3057421,16,2,0
Old Lyme,5/26/2020,16,217,1,300,4073,41.3123196,-72.3057421,16,0,0
Old Lyme,5/27/2020,15,204,1,308,4181,41.3123196,-72.3057421,16,-1,0
Old Lyme,5/28/2020,15,204,1,318,4317,41.3123196,-72.3057421,16,-1,0
Old Lyme,5/29/2020,15,204,1,327,4439,41.3123196,-72.3057421,16,-1,0
Old Lyme,5/30/2020,15,204,1,330,4480,41.3123196,-72.3057421,16,-1,0
Old Lyme,5/31/2020,15,204,1,339,4602,41.3123196,-72.3057421,16,-1,0
Old Lyme,6/1/2020,16,217,1,361,4901,41.3123196,-72.3057421,16,0,0
Old Lyme,6/2/2020,17,231,1,366,4969,41.3123196,-72.3057421,16,1,0
Old Lyme,6/3/2020,17,231,1,381,5172,41.3123196,-72.3057421,16,1,0
Old Lyme,6/4/2020,17,231,1,390,5295,41.3123196,-72.3057421,17,0,0
Old Lyme,6/5/2020,18,244,1,399,5417,41.3123196,-72.3057421,18,0,0
Old Lyme,6/6/2020,19,258,1,409,5553,41.3123196,-72.3057421,18,1,0
Old Lyme,6/7/2020,19,258,1,417,5661,41.3123196,-72.3057421,18,1,-1
Old Lyme,6/8/2020,19,258,1,423,5743,41.3123196,-72.3057421,18,1,0
Old Lyme,6/9/2020,19,258,1,432,5865,41.3123196,-72.3057421,16,3,0
Old Lyme,6/10/2020,19,258,1,441,5987,41.3123196,-72.3057421,15,4,0
Old Lyme,6/11/2020,19,258,1,456,6191,41.3123196,-72.3057421,15,4,0
Old Lyme,6/12/2020,19,258,1,471,6394,41.3123196,-72.3057421,15,4,0
Old Lyme,6/13/2020,19,258,1,475,6449,41.3123196,-72.3057421,15,4,0
Old Lyme,6/14/2020,19,258,2,483,6557,41.3123196,-72.3057421,15,4,1
Old Lyme,6/15/2020,19,258,2,499,6774,41.3123196,-72.3057421,16,3,1
Old Lyme,6/16/2020,19,258,2,506,6869,41.3123196,-72.3057421,17,2,1
Old Lyme,6/17/2020,19,258,2,512,6951,41.3123196,-72.3057421,17,2,1
Old Lyme,6/18/2020,20,272,2,541,7345,41.3123196,-72.3057421,17,3,1
Old Lyme,6/19/2020,21,285,2,573,7779,41.3123196,-72.3057421,18,3,1
Old Lyme,6/20/2020,21,285,2,576,7820,41.3123196,-72.3057421,19,2,1
Old Lyme,6/21/2020,21,285,2,578,7847,41.3123196,-72.3057421,19,2,1
East Haven,3/24/2020,3,0,0,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/25/2020,5,0,0,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/26/2020,5,0,0,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/27/2020,7,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/28/2020,7,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/29/2020,7,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/30/2020,7,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,3/31/2020,13,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/1/2020,16,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/2/2020,17,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/3/2020,31,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/4/2020,35,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/5/2020,37,0,1,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/6/2020,50,0,2,0,0,41.2934528,-72.8589937,0,0,0
East Haven,4/7/2020,56,0,4,0,0,41.2934528,-72.8589937,3,53,4
East Haven,4/8/2020,68,0,6,0,0,41.2934528,-72.8589937,5,63,6
East Haven,4/9/2020,76,0,6,0,0,41.2934528,-72.8589937,5,71,6
East Haven,4/10/2020,85,0,10,0,0,41.2934528,-72.8589937,7,78,9
East Haven,4/11/2020,103,0,10,0,0,41.2934528,-72.8589937,7,96,9
East Haven,4/12/2020,115,0,10,0,0,41.2934528,-72.8589937,7,108,9
East Haven,4/13/2020,132,0,11,0,0,41.2934528,-72.8589937,7,125,10
East Haven,4/14/2020,136,0,12,0,0,41.2934528,-72.8589937,13,123,11
East Haven,4/15/2020,152,0,16,0,0,41.2934528,-72.8589937,16,136,15
East Haven,4/16/2020,174,606,20,0,0,41.2934528,-72.8589937,17,157,19
East Haven,4/17/2020,186,648,21,0,0,41.2934528,-72.8589937,31,155,20
East Haven,4/18/2020,203,707,21,0,0,41.2934528,-72.8589937,35,168,20
East Haven,4/19/2020,210,732,23,0,0,41.2934528,-72.8589937,37,173,22
East Haven,4/20/2020,231,805,24,0,0,41.2934528,-72.8589937,50,181,22
East Haven,4/21/2020,235,819,25,0,0,41.2934528,-72.8589937,56,179,21
East Haven,4/22/2020,240,836,24,0,0,41.2934528,-72.8589937,68,172,18
East Haven,4/23/2020,247,861,27,0,0,41.2934528,-72.8589937,76,171,21
East Haven,4/24/2020,256,892,28,0,0,41.2934528,-72.8589937,85,171,18
East Haven,4/25/2020,267,930,28,0,0,41.2934528,-72.8589937,103,164,18
East Haven,4/26/2020,277,965,28,0,0,41.2934528,-72.8589937,115,162,18
East Haven,4/27/2020,280,976,28,0,0,41.2934528,-72.8589937,132,148,17
East Haven,4/28/2020,282,983,29,0,0,41.2934528,-72.8589937,136,146,17
East Haven,4/29/2020,282,983,29,0,0,41.2934528,-72.8589937,152,130,13
East Haven,4/30/2020,295,1028,29,0,0,41.2934528,-72.8589937,174,121,9
East Haven,5/1/2020,306,1066,30,0,0,41.2934528,-72.8589937,186,120,9
East Haven,5/2/2020,306,1066,30,0,0,41.2934528,-72.8589937,203,103,9
East Haven,5/3/2020,307,1070,30,0,0,41.2934528,-72.8589937,210,97,7
East Haven,5/4/2020,314,1094,30,0,0,41.2934528,-72.8589937,231,83,6
East Haven,5/5/2020,314,1094,30,0,0,41.2934528,-72.8589937,235,79,5
East Haven,5/6/2020,323,1125,30,0,0,41.2934528,-72.8589937,240,83,6
East Haven,5/7/2020,332,1157,31,0,0,41.2934528,-72.8589937,247,85,4
East Haven,5/8/2020,337,1174,32,0,0,41.2934528,-72.8589937,256,81,4
East Haven,5/9/2020,338,1178,32,0,0,41.2934528,-72.8589937,267,71,4
East Haven,5/10/2020,339,1181,32,0,0,41.2934528,-72.8589937,277,62,4
East Haven,5/11/2020,342,1192,32,0,0,41.2934528,-72.8589937,280,62,4
East Haven,5/12/2020,342,1192,33,0,0,41.2934528,-72.8589937,282,60,4
East Haven,5/13/2020,345,1202,33,0,0,41.2934528,-72.8589937,282,63,4
East Haven,5/14/2020,350,1220,33,0,0,41.2934528,-72.8589937,295,55,4
East Haven,5/15/2020,361,1258,33,0,0,41.2934528,-72.8589937,306,55,3
East Haven,5/16/2020,361,1258,33,1461,0,41.2934528,-72.8589937,306,55,3
East Haven,5/17/2020,366,1275,33,1525,0,41.2934528,-72.8589937,307,59,3
East Haven,5/18/2020,369,1286,33,1554,0,41.2934528,-72.8589937,314,55,3
East Haven,5/19/2020,373,1300,33,1672,0,41.2934528,-72.8589937,314,59,3
East Haven,5/20/2020,373,1300,33,1677,5843,41.2934528,-72.8589937,323,50,3
East Haven,5/21/2020,375,1307,34,1710,5958,41.2934528,-72.8589937,332,43,3
East Haven,5/22/2020,376,1310,34,1768,6160,41.2934528,-72.8589937,337,39,2
East Haven,5/23/2020,383,1335,35,1780,6202,41.2934528,-72.8589937,338,45,3
East Haven,5/24/2020,386,1345,35,1847,6436,41.2934528,-72.8589937,339,47,3
East Haven,5/25/2020,390,1359,35,1878,6544,41.2934528,-72.8589937,342,48,3
East Haven,5/26/2020,387,1348,35,1897,6610,41.2934528,-72.8589937,342,45,2
East Haven,5/27/2020,387,1348,35,1955,6812,41.2934528,-72.8589937,345,42,2
East Haven,5/28/2020,387,1348,35,1973,6875,41.2934528,-72.8589937,350,37,2
East Haven,5/29/2020,388,1352,35,2005,6986,41.2934528,-72.8589937,361,27,2
East Haven,5/30/2020,389,1355,35,2026,7059,41.2934528,-72.8589937,361,28,2
East Haven,5/31/2020,390,1359,35,2113,7363,41.2934528,-72.8589937,366,24,2
East Haven,6/1/2020,388,1352,34,2229,7767,41.2934528,-72.8589937,369,19,1
East Haven,6/2/2020,389,1355,35,2277,7934,41.2934528,-72.8589937,373,16,2
East Haven,6/3/2020,390,1359,35,2303,8025,41.2934528,-72.8589937,373,17,2
East Haven,6/4/2020,391,1362,35,2333,8129,41.2934528,-72.8589937,375,16,1
East Haven,6/5/2020,400,1394,35,2420,8432,41.2934528,-72.8589937,376,24,1
East Haven,6/6/2020,401,1397,36,2465,8589,41.2934528,-72.8589937,383,18,1
East Haven,6/7/2020,402,1401,36,2488,8669,41.2934528,-72.8589937,386,16,1
East Haven,6/8/2020,402,1401,36,2509,8742,41.2934528,-72.8589937,390,12,1
East Haven,6/9/2020,403,1404,36,2545,8868,41.2934528,-72.8589937,387,16,1
East Haven,6/10/2020,404,1408,36,2575,8972,41.2934528,-72.8589937,387,17,1
East Haven,6/11/2020,406,1415,36,2637,9188,41.2934528,-72.8589937,387,19,1
East Haven,6/12/2020,405,1411,36,2696,9394,41.2934528,-72.8589937,388,17,1
East Haven,6/13/2020,406,1415,36,2721,9481,41.2934528,-72.8589937,389,17,1
East Haven,6/14/2020,406,1415,36,2761,9621,41.2934528,-72.8589937,390,16,1
East Haven,6/15/2020,407,1418,36,2784,9701,41.2934528,-72.8589937,388,19,2
East Haven,6/16/2020,409,1425,37,2850,9931,41.2934528,-72.8589937,389,20,2
East Haven,6/17/2020,410,1429,37,2863,9976,41.2934528,-72.8589937,390,20,2
East Haven,6/18/2020,410,1429,37,2878,10028,41.2934528,-72.8589937,391,19,2
East Haven,6/19/2020,413,1439,37,2969,10345,41.2934528,-72.8589937,400,13,2
East Haven,6/20/2020,414,1443,37,3022,10530,41.2934528,-72.8589937,401,13,1
East Haven,6/21/2020,414,1443,37,3061,10666,41.2934528,-72.8589937,402,12,1
Ansonia,3/24/2020,1,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/25/2020,2,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/26/2020,3,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/27/2020,3,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/28/2020,6,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/29/2020,7,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/30/2020,11,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,3/31/2020,17,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/1/2020,22,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/2/2020,25,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/3/2020,30,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/4/2020,34,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/5/2020,35,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/6/2020,38,0,0,0,0,41.3442494,-73.0698254,0,0,0
Ansonia,4/7/2020,39,0,0,0,0,41.3442494,-73.0698254,1,38,0
Ansonia,4/8/2020,48,0,0,0,0,41.3442494,-73.0698254,2,46,0
Ansonia,4/9/2020,49,0,0,0,0,41.3442494,-73.0698254,3,46,0
Ansonia,4/10/2020,59,0,0,0,0,41.3442494,-73.0698254,3,56,0
Ansonia,4/11/2020,68,0,0,0,0,41.3442494,-73.0698254,6,62,0
Ansonia,4/12/2020,76,0,0,0,0,41.3442494,-73.0698254,7,69,0
Ansonia,4/13/2020,88,0,0,0,0,41.3442494,-73.0698254,11,77,0
Ansonia,4/14/2020,93,0,0,0,0,41.3442494,-73.0698254,17,76,0
Ansonia,4/15/2020,94,0,0,0,0,41.3442494,-73.0698254,22,72,0
Ansonia,4/16/2020,103,550,0,0,0,41.3442494,-73.0698254,25,78,0
Ansonia,4/17/2020,111,593,1,0,0,41.3442494,-73.0698254,30,81,1
Ansonia,4/18/2020,112,598,1,0,0,41.3442494,-73.0698254,34,78,1
Ansonia,4/19/2020,114,609,2,0,0,41.3442494,-73.0698254,35,79,2
Ansonia,4/20/2020,128,684,3,0,0,41.3442494,-73.0698254,38,90,3
Ansonia,4/21/2020,130,694,3,0,0,41.3442494,-73.0698254,39,91,3
Ansonia,4/22/2020,137,732,3,0,0,41.3442494,-73.0698254,48,89,3
Ansonia,4/23/2020,143,764,3,0,0,41.3442494,-73.0698254,49,94,3
Ansonia,4/24/2020,148,791,3,0,0,41.3442494,-73.0698254,59,89,3
Ansonia,4/25/2020,155,828,3,0,0,41.3442494,-73.0698254,68,87,3
Ansonia,4/26/2020,160,855,3,0,0,41.3442494,-73.0698254,76,84,3
Ansonia,4/27/2020,160,855,3,0,0,41.3442494,-73.0698254,88,72,3
Ansonia,4/28/2020,162,865,3,0,0,41.3442494,-73.0698254,93,69,3
Ansonia,4/29/2020,163,871,3,0,0,41.3442494,-73.0698254,94,69,3
Ansonia,4/30/2020,167,892,3,0,0,41.3442494,-73.0698254,103,64,3
Ansonia,5/1/2020,172,919,5,0,0,41.3442494,-73.0698254,111,61,4
Ansonia,5/2/2020,178,951,5,0,0,41.3442494,-73.0698254,112,66,4
Ansonia,5/3/2020,180,961,5,0,0,41.3442494,-73.0698254,114,66,3
Ansonia,5/4/2020,188,1004,4,0,0,41.3442494,-73.0698254,128,60,1
Ansonia,5/5/2020,191,1020,4,0,0,41.3442494,-73.0698254,130,61,1
Ansonia,5/6/2020,193,1031,4,0,0,41.3442494,-73.0698254,137,56,1
Ansonia,5/7/2020,198,1058,5,0,0,41.3442494,-73.0698254,143,55,2
Ansonia,5/8/2020,202,1079,5,0,0,41.3442494,-73.0698254,148,54,2
Ansonia,5/9/2020,202,1079,4,0,0,41.3442494,-73.0698254,155,47,1
Ansonia,5/10/2020,207,1106,4,0,0,41.3442494,-73.0698254,160,47,1
Ansonia,5/11/2020,208,1111,4,0,0,41.3442494,-73.0698254,160,48,1
Ansonia,5/12/2020,210,1122,4,0,0,41.3442494,-73.0698254,162,48,1
Ansonia,5/13/2020,214,1143,4,0,0,41.3442494,-73.0698254,163,51,1
Ansonia,5/14/2020,223,1191,5,0,0,41.3442494,-73.0698254,167,56,2
Ansonia,5/15/2020,229,1223,5,0,0,41.3442494,-73.0698254,172,57,0
Ansonia,5/16/2020,235,1255,5,852,0,41.3442494,-73.0698254,178,57,0
Ansonia,5/17/2020,236,1261,5,876,0,41.3442494,-73.0698254,180,56,0
Ansonia,5/18/2020,241,1287,5,889,0,41.3442494,-73.0698254,188,53,1
Ansonia,5/19/2020,243,1298,5,923,0,41.3442494,-73.0698254,191,52,1
Ansonia,5/20/2020,248,1325,5,936,5000,41.3442494,-73.0698254,193,55,1
Ansonia,5/21/2020,248,1325,5,955,5101,41.3442494,-73.0698254,198,50,0
Ansonia,5/22/2020,252,1346,5,985,5261,41.3442494,-73.0698254,202,50,0
Ansonia,5/23/2020,253,1351,5,1005,5368,41.3442494,-73.0698254,202,51,1
Ansonia,5/24/2020,255,1362,5,1026,5480,41.3442494,-73.0698254,207,48,1
Ansonia,5/25/2020,257,1373,5,1049,5603,41.3442494,-73.0698254,208,49,1
Ansonia,5/26/2020,257,1373,5,1063,5678,41.3442494,-73.0698254,210,47,1
Ansonia,5/27/2020,258,1378,5,1078,5758,41.3442494,-73.0698254,214,44,1
Ansonia,5/28/2020,256,1367,5,1096,5854,41.3442494,-73.0698254,223,33,0
Ansonia,5/29/2020,256,1367,5,1121,5988,41.3442494,-73.0698254,229,27,0
Ansonia,5/30/2020,256,1367,5,1126,6015,41.3442494,-73.0698254,235,21,0
Ansonia,5/31/2020,259,1383,5,1156,6175,41.3442494,-73.0698254,236,23,0
Ansonia,6/1/2020,260,1389,5,1183,6319,41.3442494,-73.0698254,241,19,0
Ansonia,6/2/2020,261,1394,6,1211,6469,41.3442494,-73.0698254,243,18,1
Ansonia,6/3/2020,263,1405,6,1218,6506,41.3442494,-73.0698254,248,15,1
Ansonia,6/4/2020,265,1416,6,1230,6570,41.3442494,-73.0698254,248,17,1
Ansonia,6/5/2020,266,1421,6,1259,6725,41.3442494,-73.0698254,252,14,1
Ansonia,6/6/2020,268,1432,6,1271,6789,41.3442494,-73.0698254,253,15,1
Ansonia,6/7/2020,269,1437,6,1286,6869,41.3442494,-73.0698254,255,14,1
Ansonia,6/8/2020,272,1453,6,1304,6965,41.3442494,-73.0698254,257,15,1
Ansonia,6/9/2020,272,1453,6,1311,7003,41.3442494,-73.0698254,257,15,1
Ansonia,6/10/2020,272,1453,6,1322,7062,41.3442494,-73.0698254,258,14,1
Ansonia,6/11/2020,273,1458,6,1390,7425,41.3442494,-73.0698254,256,17,1
Ansonia,6/12/2020,274,1464,6,1422,7596,41.3442494,-73.0698254,256,18,1
Ansonia,6/13/2020,276,1474,6,1438,7681,41.3442494,-73.0698254,256,20,1
Ansonia,6/14/2020,277,1480,6,1459,7793,41.3442494,-73.0698254,259,18,1
Ansonia,6/15/2020,278,1485,6,1478,7895,41.3442494,-73.0698254,260,18,1
Ansonia,6/16/2020,278,1485,6,1498,8002,41.3442494,-73.0698254,261,17,0
Ansonia,6/17/2020,278,1485,6,1504,8034,41.3442494,-73.0698254,263,15,0
Ansonia,6/18/2020,280,1496,6,1515,8093,41.3442494,-73.0698254,265,15,0
Ansonia,6/19/2020,281,1501,6,1547,8263,41.3442494,-73.0698254,266,15,0
Ansonia,6/20/2020,281,1501,6,1566,8365,41.3442494,-73.0698254,268,13,0
Ansonia,6/21/2020,282,1506,6,1572,8397,41.3442494,-73.0698254,269,13,0
Ridgefield,3/24/2020,34,0,0,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/25/2020,41,0,1,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/26/2020,43,0,1,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/27/2020,46,0,2,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/28/2020,59,0,2,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/29/2020,69,0,3,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/30/2020,74,0,3,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,3/31/2020,77,0,5,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/1/2020,78,0,6,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/2/2020,78,0,9,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/3/2020,88,0,10,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/4/2020,93,0,10,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/5/2020,101,0,10,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/6/2020,109,0,10,0,0,41.3062494,-73.5010194,0,0,0
Ridgefield,4/7/2020,111,0,12,0,0,41.3062494,-73.5010194,34,77,12
Ridgefield,4/8/2020,114,0,13,0,0,41.3062494,-73.5010194,41,73,12
Ridgefield,4/9/2020,118,0,13,0,0,41.3062494,-73.5010194,43,75,12
Ridgefield,4/10/2020,121,0,13,0,0,41.3062494,-73.5010194,46,75,11
Ridgefield,4/11/2020,124,0,13,0,0,41.3062494,-73.5010194,59,65,11
Ridgefield,4/12/2020,124,0,13,0,0,41.3062494,-73.5010194,69,55,10
Ridgefield,4/13/2020,126,0,14,0,0,41.3062494,-73.5010194,74,52,11
Ridgefield,4/14/2020,127,0,14,0,0,41.3062494,-73.5010194,77,50,9
Ridgefield,4/15/2020,130,0,17,0,0,41.3062494,-73.5010194,78,52,11
Ridgefield,4/16/2020,130,520,18,0,0,41.3062494,-73.5010194,78,52,9
Ridgefield,4/17/2020,134,536,19,0,0,41.3062494,-73.5010194,88,46,9
Ridgefield,4/18/2020,137,548,19,0,0,41.3062494,-73.5010194,93,44,9
Ridgefield,4/19/2020,137,548,19,0,0,41.3062494,-73.5010194,101,36,9
Ridgefield,4/20/2020,146,584,20,0,0,41.3062494,-73.5010194,109,37,10
Ridgefield,4/21/2020,146,584,20,0,0,41.3062494,-73.5010194,111,35,8
Ridgefield,4/22/2020,168,672,21,0,0,41.3062494,-73.5010194,114,54,8
Ridgefield,4/23/2020,167,668,22,0,0,41.3062494,-73.5010194,118,49,9
Ridgefield,4/24/2020,171,684,27,0,0,41.3062494,-73.5010194,121,50,14
Ridgefield,4/25/2020,172,688,28,0,0,41.3062494,-73.5010194,124,48,15
Ridgefield,4/26/2020,174,696,29,0,0,41.3062494,-73.5010194,124,50,16
